Price,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,
2022-06-17,2885.871337890625,2913.759435266019,2825.0971552307724,2888.767670971553,5240434
2022-06-20,2907.826171875,2932.4443141447664,2867.2788849415497,2890.635669602201,1502769
2022-06-21,3000.83349609375,3024.937747997191,2919.972246833864,2924.269987253867,2964461
2022-06-22,3011.110107421875,3036.8960905359927,2973.78600882056,2989.5751050003514,3336315
2022-06-23,3091.3173828125,3099.912634432106,3011.1100885413007,3011.1100885413007,3692578
2022-06-24,3076.649169921875,3125.1377632624085,3062.074445169669,3119.532134987498,2132118
2022-06-27,3096.82958984375,3141.8614289896477,3089.1686094236793,3129.8094182880163,2037686
2022-06-28,3100.052734375,3111.123942344212,3057.496852113023,3089.6356988985917,1400046
2022-06-29,3074.22021484375,3113.92675158007,3056.001921517674,3056.001921517674,2133994
2022-06-30,3052.3583984375,3093.2793061818697,3041.0536224591137,3056.936237384399,2719603
2022-07-01,3097.203369140625,3113.926736825826,3038.2975087133605,3045.7249211077683,1502879
2022-07-04,3022.4150390625,3099.8660545951116,3013.0723241324563,3094.3071848304608,2622535
2022-07-05,3004.8974609375,3056.9363376933215,2996.1619312045013,3041.053722246871,2170627
2022-07-06,3046.426025390625,3053.666630066475,2991.7711384825975,3006.9530515126053,2182144
2022-07-07,3071.74462890625,3101.220712125784,3050.4431931818785,3056.00206296353,1989921
2022-07-08,3050.816650390625,3087.7671317309696,3036.3822021560213,3083.095774496883,2136916
2022-07-11,2909.134521484375,3013.025462350416,2901.847158468339,2995.414354069463,6974600
2022-07-12,2881.947509765625,2930.0624963452906,2877.790046835238,2910.162465985845,3734815
2022-07-13,2839.017822265625,2905.5846737132356,2835.5143037683824,2899.9790441176474,3863530
2022-07-14,2809.041748046875,2863.6067107225667,2779.3003306227856,2862.6699731659023,4764908
2022-07-15,2805.155029296875,2837.284951986167,2766.18664642298,2827.5898532434117,4574806
2022-07-18,2869.69580078125,2882.2948764785383,2823.6083539796923,2831.7579258239657,3202795
2022-07-19,2879.765625,2884.168246069836,2838.3618679823717,2838.3618679823717,1865074
2022-07-20,2964.587158203125,2971.284740465403,2902.0599243314837,2911.1931157958807,3402251
2022-07-21,2976.29638671875,2982.5724828247503,2945.149861890257,2966.6479438146935,2420640
2022-07-22,2970.39501953125,2994.750197868624,2944.6347347513356,2983.5093463282974,2075886
2022-07-25,2966.4140625,2984.867749146187,2949.8807338462534,2964.7747715520645,1797504
2022-07-26,2918.781005859375,2968.4281056247387,2900.608385348083,2964.4938528919133,2639367
2022-07-27,2987.11572265625,2992.0335949499245,2913.2538730148763,2917.937560913614,1389808
2022-07-28,3054.232666015625,3057.5112473163626,2999.105571809237,3012.5478466205336,2106333
2022-07-29,3093.013916015625,3107.4398128609655,3067.815765026971,3081.8668295996135,2430257
2022-08-01,3090.110107421875,3116.5260625738006,3064.0687558397663,3116.5260625738006,1306913
2022-08-02,3083.55322265625,3103.3182510117367,3064.677820685523,3081.867049048324,1269114
2022-08-03,3128.235107421875,3137.1341143152745,3069.7358920565084,3072.499222142162,2895824
2022-08-04,3142.70751953125,3173.572975297548,3098.118950476773,3138.0707145131214,2150567
2022-08-05,3152.169189453125,3163.363159038383,3142.754929989273,3148.562657891241,1106933
2022-08-08,3160.974365234375,3165.1428021009397,3124.956847784871,3152.12224004679,1068836
2022-08-10,3142.052490234375,3170.8571750595092,3124.020289164982,3170.8571750595092,1878359
2022-08-11,3205.984619140625,3211.7923468532485,3161.536463220682,3184.908021936633,1449248
2022-08-12,3186.360107421875,3202.7061342309403,3167.34428674126,3202.7061342309403,1472354
2022-08-16,3178.0693359375,3198.8182092070624,3173.198346576357,3195.2116782795433,839942
2022-08-17,3185.938232421875,3201.722123217424,3157.836105395822,3170.9504313413136,1622326
2022-08-18,3167.343994140625,3177.4139232902035,3149.311795430915,3175.5404480995844,1430659
2022-08-19,3171.5595703125,3205.0479420583974,3157.976874079898,3172.7304924015175,1398410
2022-08-22,3142.333251953125,3170.013894566251,3135.6354407035847,3152.1221144147657,1536532
2022-08-23,3076.80859375,3130.483478436418,3063.132132505785,3109.922132643909,1849256
2022-08-24,3049.408935546875,3098.728080292103,3044.584599534556,3083.740278210884,1691923
2022-08-25,3014.609130859375,3070.7665085672143,3011.3774316295103,3068.752614050323,1946930
2022-08-26,3018.355712890625,3050.9542256399786,3013.297421556972,3029.690328817856,1457962
2022-08-29,2934.377685546875,2943.885481586438,2886.088812069278,2927.3052702747464,2539173
2022-08-30,3008.005126953125,3022.3841419021096,2943.3235727337114,2955.407397396918,3431525
2022-09-01,2933.5810546875,2988.192901734196,2923.5580082484094,2988.192901734196,3546935
2022-09-02,2932.363037109375,2962.9007716977803,2922.9021253877563,2962.9007716977803,2052900
2022-09-05,2935.17333984375,2948.8029168989456,2915.361432192499,2926.04014875567,2147912
2022-09-06,2929.225341796875,2942.1523663453077,2909.8349193220774,2937.140728734439,1936453
2022-09-07,2950.34912109375,2961.870811728823,2905.7603155534534,2905.7603155534534,1291534
2022-09-08,2969.1298828125,2982.1037884796956,2960.1842227723446,2969.457832411068,1346113
2022-09-09,3014.09375,3028.9411329448612,2968.053186867417,2992.876734114375,1561185
2022-09-12,3037.79296875,3062.9444632530012,3020.978575595513,3034.93587350526,1785928
2022-09-13,3025.0537109375,3056.9963264175412,3020.978810830655,3056.9963264175412,1972678
2022-09-14,2922.99658203125,2942.6680761165276,2916.814249679044,2936.673045587888,5090269
2022-09-15,2907.96142578125,2939.248369774395,2903.886525790973,2931.9886534599177,2138023
2022-09-16,2818.36279296875,2898.5945176277223,2810.213220368828,2881.4052886181717,5322221
2022-09-19,2837.19091796875,2849.555808677519,2798.7846759714525,2843.935383019378,2072220
2022-09-20,2847.963134765625,2885.1046860462566,2838.314692546873,2857.049442992727,1544295
2022-09-21,2811.337158203125,2848.993968254489,2808.4800624599725,2836.4417744692773,2253818
2022-09-22,2817.144775390625,2838.2682555741044,2790.822584098708,2800.845631421843,2017983
2022-09-23,2793.398681640625,2831.289675562859,2790.5415859393734,2813.9600282517213,2652374
2022-09-26,2804.96728515625,2834.427868859278,2740.988283025957,2772.603180488359,2925489
2022-09-27,2826.558837890625,2833.6312525410667,2787.731109937922,2819.0180544381105,2227447
2022-09-28,2843.607421875,2857.0028153785247,2791.478065584893,2791.478065584893,2739767
2022-09-29,2807.683349609375,2862.529375878188,2800.845120132124,2860.7963200279287,2493902
2022-09-30,2814.47509765625,2828.66658130121,2763.4697793385826,2801.6418378383987,2817353
2022-10-03,2796.11474609375,2829.603114008799,2785.857515506461,2805.5290043516648,1763331
2022-10-04,2895.59619140625,2902.0129351135542,2831.7576187373384,2838.267898982396,2145875
2022-10-06,2905.712890625,2926.367998582041,2896.8138842272633,2914.190410879875,1790816
2022-10-07,2871.00732421875,2908.5705979768723,2864.6376907288795,2901.451299881954,1939879
2022-10-10,2921.26318359375,2929.1785708330344,2814.8965799019084,2819.5802680548236,3064063
2022-10-11,2875.363037109375,2946.0398455341606,2860.1879332467197,2903.886652195834,4730645
2022-10-12,2904.588623046875,2913.159679162217,2868.336929783536,2889.7412431141083,1665247
2022-10-13,2906.977783203125,2913.2538792617515,2859.251049151787,2904.589056630507,2054781
2022-10-14,2903.09033203125,2950.723531953933,2876.721259247787,2946.0398438079746,2245977
2022-10-17,2922.437255859375,2938.0742109218945,2884.588982666392,2885.7159311712203,1517005
2022-10-18,2953.38232421875,2963.3845358337476,2938.2149515407573,2958.359928050444,1793722
2022-10-19,2931.92236328125,2966.812132510441,2922.671527816554,2966.812132510441,1194289
2022-10-20,2965.216064453125,2967.751755855358,2916.0978487123057,2916.0978487123057,1587601
2022-10-21,2946.526611328125,2968.1273361862854,2936.759418759469,2965.685652687914,1021913
2022-10-24,2969.34814453125,2984.6565294162933,2963.0558056351183,2977.237242093441,260949
2022-10-25,2969.723876953125,2990.52622091155,2959.439870921521,2987.004363856225,2069643
2022-10-27,2965.309814453125,2980.899994355398,2943.6623151894637,2968.40909470931,2438421
2022-10-28,2970.803955078125,2985.126174414232,2953.66424997098,2958.360059589376,1355739
2022-10-31,2998.885009765625,3004.379199109544,2984.469010824793,3004.379199109544,1919414
2022-11-01,3061.38623046875,3064.1099377567216,3008.5583696093604,3018.93615524459,2991060
2022-11-02,3044.481201171875,3071.0595298103185,3026.026760849974,3071.0595298103185,1405955
2022-11-03,3011.65771484375,3031.6619111109276,3000.6225614487507,3031.6619111109276,1422652
2022-11-04,3021.659423828125,3024.148340450893,2973.5273761587064,3021.283850780857,1464013
2022-11-07,3036.968017578125,3045.5144832231067,3000.7165030961855,3032.5540021751217,1474498
2022-11-09,3020.391845703125,3052.088561626319,3006.8677760033434,3052.088561626319,1162267
2022-11-10,3010.624267578125,3028.7971421460306,2977.1432373962534,2977.1432373962534,1573092
2022-11-11,3114.214111328125,3138.3037536072684,3057.0192386520807,3070.6840912729854,3265394
2022-11-14,3132.57470703125,3145.253393448555,3107.686915175058,3121.7743445276196,1342074
2022-11-15,3129.850830078125,3136.7535320083716,3091.72076777631,3118.95646105259,1400708
2022-11-16,3151.216796875,3163.003094631641,3119.3790726706898,3135.767401052837,1748235
2022-11-17,3145.2529296875,3155.5837096894593,3115.904122863751,3136.80047332226,1417986
2022-11-18,3140.041015625,3158.1668873470026,3118.956875438078,3146.1925723329,1164540
2022-11-21,3083.73828125,3130.8841655641745,3073.8770807160804,3120.365597518844,1304194
2022-11-22,3113.2744140625,3117.0310613240513,3057.206499541355,3080.4507544722046,1149739
2022-11-23,3107.029541015625,3127.4093095778794,3090.78199333958,3127.4093095778794,1150011
2022-11-24,3174.508056640625,3186.5293750153223,3107.029410591334,3114.495701961287,1296591
2022-11-25,3183.43017578125,3196.2968777795163,3144.3141727250763,3177.18484060004,1588981
2022-11-28,3188.689697265625,3209.116470232425,3160.796632451237,3161.2192094826873,2195437
2022-11-29,3190.662109375,3220.38649493164,3177.185042972802,3177.185042972802,1576028
2022-11-30,3184.510498046875,3207.144164266275,3169.671692856871,3177.1849887214203,3410702
2022-12-01,3264.1982421875,3268.2836885131783,3211.93396974571,3216.629779642999,2180856
2022-12-02,3229.918701171875,3257.858768946873,3205.3597081031703,3247.716003403159,2411749
2022-12-05,3217.474609375,3229.918504348421,3199.724541467563,3224.142750472012,1475065
2022-12-06,3179.39208984375,3200.617012946667,3163.097537831393,3193.1977250450564,1166999
2022-12-07,3174.93115234375,3187.2340369844774,3149.949351401732,3163.3794138737553,1167505
2022-12-08,3146.708984375,3174.930845636688,3136.284195455766,3155.5840185697125,1285619
2022-12-09,3092.42578125,3168.8267042776797,3077.02361563834,3168.8267042776797,1797896
2022-12-12,3086.508544921875,3095.4775868213014,3039.2218813729205,3057.441530308479,1527610
2022-12-13,3129.38134765625,3133.466564203739,3068.993193771661,3077.8212236033614,1378016
2022-12-14,3160.60888671875,3171.55003215937,3137.646192691607,3145.0657099662835,1213311
2022-12-15,3104.02392578125,3160.0448384842616,3098.2479428244565,3154.4568713277367,1415694
2022-12-16,3043.11962890625,3091.721261741957,3028.985195141922,3075.755507960179,2703680
2022-12-19,3007.24365234375,3048.0501943601957,3000.1529335645187,3030.675697797058,2120965
2022-12-20,3046.59423828125,3051.337051793908,2971.179490897403,3004.2849482922124,1529971
2022-12-21,3069.697509765625,3083.3153565865905,3042.884393098556,3051.336849746052,1432566
2022-12-22,3061.38623046875,3093.5995319258604,3047.674603267134,3093.5995319258604,1384101
2022-12-23,3031.94384765625,3068.101586006719,3021.284266843082,3021.284266843082,1360281
2022-12-26,3054.999755859375,3072.937840469569,3028.8442336345283,3031.9435138666013,870157
2022-12-27,3061.1982421875,3074.6283033428463,3034.901708737201,3070.3080668466955,835883
2022-12-28,3058.944580078125,3067.3970379072575,3029.7365507535296,3052.088651759199,910795
2022-12-29,3069.885498046875,3072.468193303358,3031.614650155354,3034.5261437958743,1037927
2022-12-30,3058.568603515625,3098.295198907481,3048.7074032766045,3086.133097803538,1163131
2023-01-02,3063.029296875,3068.1009083167496,3038.3762988996427,3062.606719910076,709547
2023-01-03,3109.89404296875,3118.0177021946743,3047.8623497528115,3054.154689017193,1245178
2023-01-04,3112.9931640625,3124.9207046338634,3086.274051599571,3105.526872181967,1231668
2023-01-05,3109.65869140625,3134.2646844215956,3082.2819876831986,3127.5965440043915,1826057
2023-01-06,3016.165771484375,3100.690351611235,3005.3184045105754,3099.234604651531,2488376
2023-01-09,3117.970703125,3124.591840800264,3025.181455623038,3032.5539687237906,2885060
2023-01-10,3086.4619140625,3097.356285009227,3033.5872767387823,3085.1471789737147,3864655
2023-01-11,3126.1884765625,3145.7230918514297,3072.1396580714386,3089.9369612479204,2720512
2023-01-12,3131.4951171875,3146.1929117617296,3113.838824541583,3126.470508434268,2250391
2023-01-13,3169.248779296875,3173.4280038202432,3103.930024452768,3139.524168116488,1742837
2023-01-16,3194.640625,3212.798206010734,3160.1459231161984,3178.3035041269322,1843607
2023-01-17,3237.13623046875,3240.394203974443,3182.136435040916,3190.7601110166365,1688475
2023-01-18,3248.251220703125,3266.4088024218,3231.243415638972,3238.6693586951515,2421189
2023-01-19,3232.058349609375,3245.3770458022595,3220.464201636077,3238.669741603672,1585044
2023-01-20,3222.47607421875,3252.7066614149494,3215.289677782473,3224.296534409737,1529349
2023-01-23,3272.1103515625,3276.0390090245314,3215.2900902627675,3246.3352332773065,1067916
2023-01-24,3292.61572265625,3307.611245102737,3274.41018244104,3281.7881703733938,1387863
2023-01-25,3286.339111328125,3291.3695888656925,3262.6240029367345,3282.075229535098,874110
2023-01-27,3268.421142578125,3301.9097040788492,3240.873288836898,3282.7459797371266,1785879
2023-01-30,3290.075927734375,3313.8389921051357,3243.987312214404,3276.9967797739373,1953798
2023-01-31,3218.260009765625,3304.7842722029536,3210.88202265935,3304.7842722029536,2820375
2023-02-01,3265.834228515625,3276.0388185982238,3214.714898039497,3222.3803881093377,2205161
2023-02-02,3315.70751953125,3323.948014639407,3277.092801808168,3283.704193188022,1813847
2023-02-03,3336.691650390625,3357.4842428938027,3308.520837445403,3357.4842428938027,1804469
2023-02-06,3315.2763671875,3327.9243785130175,3293.1424058508896,3327.9243785130175,1138714
2023-02-07,3327.349609375,3346.9444708130486,3316.665692648795,3323.852089308142,1455647
2023-02-08,3372.911376953125,3391.8832767966505,3332.6195999697798,3332.6195999697798,1986946
2023-02-09,3392.793701171875,3399.2614580244085,3358.7301349620966,3368.0244943193015,1655427
2023-02-10,3389.631591796875,3394.2309322798087,3361.460777546514,3372.8153774326156,1187821
2023-02-13,3336.787353515625,3400.602644646524,3328.163678169945,3400.602644646524,1087939
2023-02-14,3353.748046875,3377.4631583987357,3348.861203048741,3358.4430662906543,1579818
2023-02-15,3373.438232421875,3378.5646222877826,3315.4679659305502,3341.195359590896,1429449
2023-02-16,3409.2744140625,3425.5156231677274,3379.5226861293913,3379.714276580616,1618931
2023-02-17,3354.75341796875,3390.9249459126245,3344.0697357383283,3378.7080722362166,1061369
2023-02-20,3341.482666015625,3374.731679214639,3329.7448854732115,3355.5679558800866,1296082
2023-02-21,3306.70068359375,3362.179572802701,3300.7120196492524,3347.9026915318927,1139541
2023-02-22,3259.318603515625,3302.868123368906,3253.0424365643853,3272.158206157757,1218430
2023-02-23,3271.05615234375,3308.041999937605,3265.498625502175,3277.955046315417,1441570
2023-02-24,3258.263916015625,3290.363150750401,3240.872931665019,3279.3919665603194,977592
2023-02-27,3192.53271484375,3248.251147593165,3177.3453703300693,3248.251147593165,1128022
2023-02-28,3174.327392578125,3250.1677402314644,3161.918693570347,3189.3229137265416,4116217
2023-03-01,3244.131103515625,3247.2931648916588,3176.387383185556,3184.0528730997294,1669307
2023-03-02,3182.5673828125,3228.9914556015733,3179.261687338139,3220.463692327753,1556538
2023-03-03,3202.40185546875,3217.589200030447,3191.8140853005116,3213.7564553014054,1043190
2023-03-06,3230.860107421875,3262.575929059223,3218.5473216539335,3221.3259679538846,1334132
2023-03-08,3248.634521484375,3254.0004579797132,3191.5747182671407,3223.3384984227782,1844590
2023-03-09,3197.323974609375,3243.460550311983,3191.574856942648,3243.460550311983,1648500
2023-03-10,3191.71826171875,3197.7069255241363,3152.432627155415,3174.374997765479,1024404
2023-03-13,3144.71923828125,3228.895991825542,3135.185332117025,3193.6346919150506,1901233
2023-03-14,3080.5205078125,3166.230211911423,3075.2025279079708,3142.850563487613,2670334
2023-03-15,3065.141845703125,3124.0225768385294,3058.5304542714653,3114.105255758854,1780522
2023-03-16,3051.822998046875,3085.1679240584376,3039.3665776466837,3073.8612802933676,1901060
2023-03-17,3046.361083984375,3086.700578030782,3012.5370682069447,3018.7652777945223,6739966
2023-03-20,3011.86669921875,3037.1147649777254,2965.6342155296784,3037.1147649777254,2289468
2023-03-21,2976.222412109375,3024.754452219855,2967.9339606669205,3011.8668939117,1815297
2023-03-22,2999.889404296875,3012.058322260785,2976.2222519231896,2999.170764646264,1123939
2023-03-23,2993.99658203125,3014.789410868267,2971.3355707194073,2984.654266063977,1372218
2023-03-24,2990.0205078125,3037.450732179338,2976.126805725244,3017.232906603618,1329577
2023-03-27,2991.7451171875,3020.9218430986584,2976.1266337846114,3003.9140363537526,1524217
2023-03-28,2985.612548828125,3017.8556576449664,2980.1029776949676,2996.2485101537086,1303530
2023-03-29,3007.65087890625,3018.286840392896,2974.306182862909,2998.16492812361,1740616
2023-03-31,3071.84912109375,3078.6523368551298,3020.202977207398,3056.5660976116405,2382581
2023-04-03,3066.19580078125,3090.1024993790315,3041.0434133529666,3090.1024993790315,1521830
2023-04-05,3104.331787109375,3127.8553057844865,3052.302228161837,3052.302228161837,2655065
2023-04-06,3086.030029296875,3121.1476914025166,3080.568415129578,3090.1502764519096,1703464
2023-04-10,3126.945068359375,3135.1855640872527,3080.5689451529697,3085.359876638433,2203187
2023-04-11,3079.4189453125,3136.095567107047,3058.674073123863,3127.519847155725,2348779
2023-04-12,3106.10400390625,3124.5970431753217,3065.2374586509,3092.976900588426,2417727
2023-04-13,3055.51220703125,3094.941476228282,3047.0321654507547,3075.7777519172714,4174070
2023-04-17,3008.2255859375,3031.1261426286533,2941.8711913440384,3003.0514740113867,5505048
2023-04-18,2999.841552734375,3024.850307019976,2980.5341936880377,3023.0296128156765,2617302
2023-04-19,2960.412353515625,3008.7048473006957,2943.0690886892,2999.8416244225014,3298034
2023-04-20,2974.976806640625,2982.833887344138,2949.297367569951,2960.7956029211005,2419999
2023-04-21,3028.682861328125,3032.1321911948435,2971.14373479931,2979.959000812708,1929184
2023-04-24,3042.0498046875,3047.942556651693,2995.4339024780243,3019.340836965228,1640676
2023-04-25,3043.199462890625,3057.7638467830097,3015.8911553678345,3049.906766492714,2024090
2023-04-26,3064.4228515625,3074.244259309991,3047.9900531480985,3047.9900531480985,2000029
2023-04-27,3054.649658203125,3065.429252983825,3038.0729901094796,3051.8230556915105,2434446
2023-04-28,3084.64111328125,3092.306603350754,3062.6028293314266,3066.579208732105,2931312
2023-05-02,3084.784423828125,3099.732221467419,3075.7775675148114,3099.732221467419,2321159
2023-05-03,3046.9365234375,3081.5271424590037,3040.468765909018,3081.5271424590037,2468285
2023-05-04,3086.030029296875,3089.623227292749,3045.115528236952,3047.1755348483885,1953253
2023-05-05,3095.6123046875,3108.356228737257,3075.8258519831193,3085.3597584876597,1710027
2023-05-08,3114.680419921875,3118.7527116178644,3096.1873779042367,3109.3144831731042,928235
2023-05-09,3145.96484375,3160.0980902116808,3110.272407770502,3116.5965302685995,1107375
2023-05-10,3149.36669921875,3168.242922072361,3129.484333988748,3152.432848515974,1559987
2023-05-11,3144.910888671875,3171.308966493105,3135.185391863511,3170.6382829084228,1719623
2023-05-12,3137.38916015625,3152.4326368954244,3123.687050540755,3142.03622292428,1027479
2023-05-15,3118.9443359375,3154.3492726333816,3112.5245345688236,3146.683782298914,1150390
2023-05-16,3121.914306640625,3147.641699952838,3114.53631960982,3120.0458903175,986306
2023-05-17,3074.531982421875,3142.8507045854262,3064.5189835183965,3119.8062799193326,1588815
2023-05-18,3066.052490234375,3093.9355708831804,3061.405193160141,3091.0610120163633,1369364
2023-05-19,3088.09033203125,3099.2531071237077,3069.1181994445233,3075.7775464112233,1152449
2023-05-22,3160.76904296875,3170.111359222157,3082.533226583612,3094.9416921542615,1333243
2023-05-23,3159.18798828125,3188.7958495140924,3152.5286407020003,3167.7637083398345,1687418
2023-05-24,3165.224609375,3178.4953484392604,3139.0181221389685,3139.0181221389685,1016555
2023-05-25,3155.7861328125,3167.7634598688705,3130.4901116423134,3156.265225894755,1374917
2023-05-26,3189.7060546875,3199.048370451127,3153.390890061249,3155.786355641666,1791115
2023-05-29,3181.513671875,3231.0038959852955,3173.5127234588667,3220.2722572334646,1210372
2023-05-30,3177.537109375,3187.8376112834303,3163.3081843073164,3176.387332692589,1344224
2023-05-31,3151.953369140625,3188.5560336176577,3128.6214426026954,3170.63799923585,5815424
2023-06-01,3185.01123046875,3200.3422111208256,3159.6192937637493,3175.4293675612025,1177314
2023-06-02,3167.380615234375,3196.413471955495,3159.5712568052554,3187.167068059219,2030661
2023-06-05,3151.37841796875,3187.8854048158855,3147.689541553619,3176.387170713754,1861468
2023-06-06,3097.145751953125,3151.3312362383067,3085.9350185674143,3142.851193560845,2022849
2023-06-07,3137.964111328125,3141.749134227448,3105.481690458991,3116.979925659703,1567196
2023-06-08,3101.12158203125,3133.2687748100007,3097.815886532334,3124.645099283001,1759366
2023-06-09,3075.107177734375,3114.1053113080097,3071.3223888347616,3109.3143800598436,1775689
2023-06-12,3111.134521484375,3118.3209176200517,3076.7357322211346,3080.568476826829,2324605
2023-06-13,3108.06884765625,3128.4782625875955,3103.5654188426406,3123.6873310981814,1371928
2023-06-14,3115.111328125,3119.710668724335,3090.9650823937163,3108.068565901126,1658544
2023-06-15,3104.734130859375,3134.803516025978,3098.652615974006,3132.728188760698,2273810
2023-06-16,3064.770263671875,3088.4204176198878,3046.5259534664833,3086.103762114178,4156189
2023-06-19,3099.038818359375,3103.3827241364825,3064.8668538482493,3079.3465397719415,1468186
2023-06-20,3115.739013671875,3120.372560664336,3090.0135306037164,3102.5142799613845,1528452
2023-06-21,3145.1806640625,3148.2696164603126,3112.1187159443693,3137.265149895617,1645987
2023-06-22,3126.1640625,3154.3028233869586,3118.0555329846256,3146.918278138027,1529603
2023-06-23,3104.782470703125,3136.685855328041,3097.8320332466496,3125.0057172980532,1119505
2023-06-26,3079.00830078125,3102.4171241881954,3062.9359451644364,3093.82593893855,1978803
2023-06-27,3086.44189453125,3098.315049275824,3071.9138948442856,3090.93050321059,863542
2023-06-28,3103.91357421875,3118.8759157668924,3082.628389591678,3096.722044286455,1575872
2023-06-30,3187.702880859375,3195.184051978055,3102.6106868556976,3108.3059357611287,2672406
2023-07-03,3158.791748046875,3203.6787737145796,3155.3648419636565,3199.334868004802,1687264
2023-07-04,3194.073974609375,3200.010551499478,3163.6183217736816,3175.877741910492,1656681
2023-07-05,3204.788818359375,3213.524942613219,3190.3574452798707,3204.837131113213,1453008
2023-07-06,3207.63623046875,3212.9937610068823,3187.461297145063,3191.853515358197,1848238
2023-07-07,3213.766357421875,3240.4571514260333,3187.4615941149004,3187.4615941149004,1789326
2023-07-10,3158.453857421875,3209.42239923393,3151.937998727288,3209.42239923393,1407431
2023-07-11,3158.88818359375,3180.704337965122,3147.6907012274655,3180.704337965122,1110172
2023-07-12,3146.821533203125,3175.0569185227832,3137.3616610182034,3167.1414046444834,1515240
2023-07-13,3224.67431640625,3250.6411251454747,3159.226089943114,3170.0858542122637,4585146
2023-07-14,3392.73486328125,3402.581237517819,3235.726908143828,3248.2759683484433,6306101
2023-07-17,3370.580810546875,3426.7619376018642,3356.4390800411775,3388.246072245964,2743228
2023-07-18,3375.552734375,3401.7608715656347,3344.807440401511,3355.425876720246,2600090
2023-07-19,3349.68212890625,3394.8587935034802,3326.1283664327066,3378.5931863233973,2405370
2023-07-20,3351.860107421875,3366.957998434333,3325.48694118173,3341.988364012803,1715404
2023-07-21,3259.916748046875,3324.3735882172123,3250.9643894439278,3294.516404269076,3770223
2023-07-24,3285.515380859375,3303.613614071398,3263.594296088669,3272.207821691007,1680132
2023-07-25,3289.77392578125,3297.177910058422,3271.433735718706,3288.1771130879315,1272980
2023-07-26,3279.273193359375,3310.775864618234,3276.0793316874756,3290.935502343613,1066803
2023-07-27,3287.59619140625,3301.8715734361367,3276.127636427691,3285.7089847677316,1701769
2023-07-28,3247.431884765625,3284.4995379135125,3223.817107641469,3276.079528479848,2599831
2023-07-31,3311.3564453125,3316.389075359419,3252.754742142087,3256.142121096622,2743678
2023-08-01,3340.971923828125,3348.6660659423324,3305.114050633834,3305.114050633834,1956167
2023-08-02,3329.9384765625,3335.503456081977,3303.759066285666,3324.4219354262386,1914899
2023-08-03,3290.548583984375,3322.777125607533,3259.626697457561,3309.953475446811,2026351
2023-08-04,3332.7451171875,3359.3117967588437,3291.8061794082446,3291.8061794082446,2248493
2023-08-07,3371.9423828125,3375.7652348323686,3330.519528201516,3342.8108279865173,1853889
2023-08-08,3358.925048828125,3377.6522734682326,3345.3755330785716,3371.9422149162706,1634225
2023-08-09,3351.08544921875,3355.440650524594,3314.8405433859634,3353.408128734616,1794589
2023-08-10,3331.342041015625,3353.408205777693,3319.6797322161924,3338.9877445254015,1096701
2023-08-11,3337.826416015625,3355.101906546515,3304.146144439249,3327.4707621169023,1679974
2023-08-14,3338.8427734375,3343.826965137893,3301.2427722388866,3329.9870551887548,1190425
2023-08-16,3347.1171875,3354.472732899673,3324.663753105696,3338.987573140182,1328445
2023-08-17,3325.1962890625,3349.440290926464,3303.37184354654,3343.826872942134,1843241
2023-08-18,3258.75537109375,3300.27486357317,3248.4963576490745,3300.27486357317,2526749
2023-08-21,3292.193603515625,3300.0330609722505,3263.497758368921,3266.401226125477,1375579
2023-08-22,3273.32080078125,3301.242574649798,3256.771177666018,3290.5965270622437,1222012
2023-08-23,3288.90283203125,3292.5321664298717,3267.368781266093,3278.9826513416833,1330046
2023-08-24,3278.740966796875,3303.2269254876683,3269.4015733528363,3298.339374169803,1152881
2023-08-25,3272.498291015625,3276.853492298242,3242.447354908607,3266.4009619630024,1158046
2023-08-28,3266.93359375,3284.789873293943,3251.980781978562,3284.789873293943,1037485
2023-08-29,3267.51416015625,3280.483124702364,3256.7230327340726,3272.256632643452,944517
2023-08-30,3281.837646484375,3298.435944066353,3274.1919432777236,3288.6608423400667,1188200
2023-08-31,3248.786865234375,3307.436771476309,3236.059856609223,3291.5645757689413,3417652
2023-09-01,3270.466064453125,3279.950773137277,3248.78693284776,3257.69085346122,1277950
2023-09-04,3308.501220703125,3322.389568110734,3261.6102677719696,3269.3044094003676,1828332
2023-09-05,3319.002197265625,3336.084169940408,3295.580703650453,3309.952962342964,1501842
2023-09-06,3319.534423828125,3333.0839393407605,3288.757856191549,3323.502590742173,1314818
2023-09-07,3344.069091796875,3348.666249219937,3312.1793838770186,3320.4058761077613,1885092
2023-09-08,3331.1484375,3353.5052335710643,3324.5189946100018,3344.06896343331,1518917
2023-09-11,3368.651611328125,3373.5391626761343,3334.1488304270356,3350.6018144959066,1783604
2023-09-12,3465.5791015625,3474.38614516756,3370.92600707836,3379.6364101974254,4476016
2023-09-13,3453.0458984375,3473.370172687369,3430.931057894552,3456.1913218333134,1754929
2023-09-14,3445.49658203125,3481.935005103954,3431.511593986039,3455.1748071538586,2604721
2023-09-15,3482.515869140625,3491.27471032473,3447.8193368048096,3453.045720255974,2952897
2023-09-18,3490.113037109375,3502.840044840026,3460.2074161740843,3464.853011461987,1395753
2023-09-20,3490.0166015625,3508.3567918796407,3464.804776532169,3464.804776532169,1649396
